label,x,y,z
minus32_minus27_21,-0.15,-0.1265625,0.1007812499999
minus32_minus27_22,-0.15,-0.1265625,0.1054687499999
minus32_minus27_23,-0.15,-0.1265625,0.1101562499999
minus32_minus27_24,-0.15,-0.1265625,0.11484375
minus32_minus27_25,-0.15,-0.1265625,0.11953124999999999
minus32_minus27_26,-0.15,-0.1265625,0.12421875
minus32_minus27_27,-0.15,-0.1265625,0.12890625
minus32_minus27_28,-0.15,-0.1265625,0.13359375
minus32_minus27_29,-0.15,-0.1265625,0.13828125
minus32_minus27_30,-0.15,-0.1265625,0.14296875
minus32_minus27_31,-0.15,-0.1265625,0.14765625
minus32_minus27_32,-0.15,-0.1265625,0.15234375
minus32_minus27_33,-0.15,-0.1265625,0.15703125
minus32_minus27_34,-0.15,-0.1265625,0.16171875
minus32_minus27_35,-0.15,-0.1265625,0.16640625
minus32_minus27_36,-0.15,-0.1265625,0.17109375
minus32_minus27_37,-0.15,-0.1265625,0.17578125
minus32_minus27_38,-0.15,-0.1265625,0.18046874999999998
minus32_minus27_39,-0.15,-0.1265625,0.18515625
minus32_minus27_40,-0.15,-0.1265625,0.18984374999999998
minus32_minus27_41,-0.15,-0.1265625,0.19453125
minus32_minus27_42,-0.15,-0.1265625,0.19921875
minus32_minus27_43,-0.15,-0.1265625,0.2039062499999
minus32_minus27_44,-0.15,-0.1265625,0.2085937499999
minus32_minus27_45,-0.15,-0.1265625,0.2132812499999
minus32_minus27_46,-0.15,-0.1265625,0.21796874999989999
minus32_minus27_47,-0.15,-0.1265625,0.2226562499999
minus32_minus27_48,-0.15,-0.1265625,0.22734375
minus32_minus27_49,-0.15,-0.1265625,0.23203125
minus32_minus27_50,-0.15,-0.1265625,0.23671875
minus32_minus27_51,-0.15,-0.1265625,0.24140625000000002
minus32_minus27_52,-0.15,-0.1265625,0.24609375
minus32_minus27_53,-0.15,-0.1265625,0.25078124999999996
minus32_minus27_54,-0.15,-0.1265625,0.25546875
minus32_minus27_55,-0.15,-0.1265625,0.2601562499999
minus32_minus27_56,-0.15,-0.1265625,0.26484375
minus32_minus27_57,-0.15,-0.1265625,0.2695312499999
minus32_minus27_58,-0.15,-0.1265625,0.27421875
